CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,ReferrerID,PromotionalEmails,FeedbackRating
Cust_555,Luke,Marshall,aaron.fernandez@gmail.com,506-529-3351,"245 Andrew Village South Jamie, IA 42640",Port Katrina,Massachusetts,Macao,Female,43.0,2024-01-19,2024-03-21,263.47,207,5,Silver,PayPal,Divorced,Others,Doctor,Reading,2024-01-17,Active,18-01-2024,Referred by None,TRUE,3.8
Cust_556,Amber,Nicholson,brandi.mckay@outlook.com,3576636205,"1911 Chambers Ville Brewermouth, MH 45036",Susanmouth,Alaska,Portugal,Female,39.0,2024-10-14,2024-01-02,1825.89,250,6,Platinum,PayPal,Single,High School,NA,Reading,2024-06-27,Active,05-05-2024,Referred by None,TRUE,3.8
Cust_557,Jacob,Le,christine.crosby@gmail.com,671612-8377,"5253 Holmes Springs West Lauraport, NC 35334",North Jennifermouth,Vermont,Austria,Male,64.0,2024-01-01,2024-07-03,2895.81,250,6,Bronze,PayPal,Married,Bachelor,Teacher,Reading,2024-07-29,Inactive,30-07-2024,Cust_8542,FALSE,2.7
Cust_558,Melissa,Morales,tony.carroll@None,678-682-1669,"4094 Susan Overpass Suite 751 New Jacobland, MI 39435",Rodriguezmouth,Florida,Chile,Others,38.0,2024-01-01,2024-01-02,1105.48,250,6,Gold,Cash,Married,Bachelor,Teacher,Music,2024-01-01,Inactive,12-09-2024,Cust_400,FALSE,2.3
Cust_559,Lisa,Daniels,brenda.burgess@outlook.com,984-381-4659,"63131 Anna Square Apt. 822 Brianside, ND 71468",Lisaborough,Missouri,Uruguay,Female,44.0,2024-09-07,2024-01-02,5468.48,251,2,Gold,Debit Card,Single,Bachelor,Engineer,Sports,2024-01-01,Inactive,07-06-2024,Referred by None,FALSE,1.6
Cust_560,Nicholas,Vargas,john.chavez@yahoo.com,9573028956,"69619 Andrea Passage Suite 866 West Danielborough, MN 96169",Cooktown,Massachusetts,Niger,Female,22.0,2024-04-17,2024-01-02,161.41,250,1,Gold,Cash,Divorced,Bachelor,Engineer,Others,2024-01-01,Inactive,25-01-2024,Cust_283,TRUE,2.8
Cust_561,Joseph,Mcdonald,evelyn.rodriguez@outlook.com,566-589-0203,"7723 Shaw Grove Port Laura, NE 61781",East Laurieshire,Vermont,Tonga,Male,70.0,2024-01-01,2024-10-10,7147.03,250,1,Gold,Credit Card,Married,High School,NA,Others,2024-01-26,Inactive,01-05-2024,Cust_1109,FALSE,2.9
Cust_562,Timothy,Watkins,amanda.gray@yahoo.com,001-721-492-8498,"85842 Chelsea Ferry West Cynthia, SD 07858",South Kevin,Wyoming,Norfolk Island,Male,44.0,2024-01-16,2024-05-29,5484.06,364,6,Platinum,Debit Card,Divorced,Bachelor,NA,Music,2024-01-01,Inactive,07-02-2024,Cust_704,TRUE,2.4
Cust_563,Chad,Guerra,travis.gonzales@None,963704-0111,"2793 John Mountains Justinville, OK 78385",Theresachester,California,Timor-Leste,Male,19.0,2024-01-01,2024-01-02,2247.72,159,6,Bronze,Cash,Single,Master,NA,Music,2024-06-27,Inactive,04-05-2024,Cust_4463,TRUE,2.9
Cust_564,Todd,Merritt,terri.wright@yahoo.com,9353951122,"058 Briggs Valley Suite 880 New Oliviachester, WI 01528",West Karenstad,New York,Eritrea,Male,69.0,2024-01-01,2024-08-20,9412.94,250,6,Gold,Debit Card,Single,Master,Other,Music,2024-09-11,Inactive,05-09-2024,Referred by None,TRUE,4.3
Cust_565,Melissa,Miles,sarah.griffin@gmail.com,725-836-0168,"PSC 1139, Box 2455 APO AP 11899",Nashchester,Utah,Taiwan,Male,44.0,2024-01-02,2024-06-04,1808.03,88,9,Platinum,PayPal,Others,High School,Teacher,Others,2024-04-27,Active,06-04-2024,Referred by None,TRUE,2.9
Cust_566,Angelica,Zavala,deborah.warner@None,976825-8363,"88020 Henry Rue Jacobburgh, RI 84947",Port Matthew,Hawaii,Dominican Republic,Others,44.0,2024-05-21,2024-06-06,3391.99,358,3,Gold,Cash,Others,Others,Teacher,Music,2024-01-01,Active,18-08-2024,Referred by None,TRUE,2.9
Cust_567,Jacob,Wilson,alexander.ward@outlook.com,746-478-4621,"831 Brooke Trail Suite 771 South Marcus, MS 43000",Hectorfurt,Florida,Suriname,Male,44.0,2024-01-01,2024-06-29,1955.17,91,6,Platinum,Credit Card,Married,Master,Engineer,Others,2024-03-29,Pending,13-08-2024,Referred by None,FALSE,2.9
Cust_568,Nichole,Barrera,anna.benson@yahoo.com,499-711-3415,"7720 Jackson Center Apt. 005 Simpsonchester, MS 83507",Thomaston,Hawaii,Dominican Republic,Female,44.0,2024-07-22,2024-08-14,2135.71,250,9,Bronze,Cash,Married,Others,NA,Others,2024-08-21,Inactive,30-08-2024,Cust_6627,FALSE,2.8
Cust_569,Christine,Green,catherine.swanson@gmail.com,890-229-0403,"35602 Little Knolls Suite 562 Brittanyshire, SC 90327",Port Melissa,Florida,Papua New Guinea,Female,31.0,2024-08-25,2024-08-03,7838.28,250,11,Bronze,PayPal,Others,High School,Doctor,Sports,2024-06-24,Inactive,14-10-2024,Referred by None,TRUE,2.9
Cust_570,Kristin,Castro,mary.sanders@gmail.com,3664034579,"9538 Nancy Fort Roseborough, PW 12633",East Tylerton,Tennessee,Saint Pierre and Miquelon,Male,29.0,2024-06-02,2024-08-07,2022.04,199,6,Platinum,PayPal,Divorced,Master,Other,Music,2024-09-05,Inactive,09-08-2024,Cust_9071,TRUE,4.1
Cust_571,Christine,Chavez,jeffery.gomez@None,001-337-343-5029,"145 Carl Springs Lake Theresa, MN 47838",Gomezshire,Delaware,Honduras,Male,44.0,2024-03-06,2024-01-02,7056.07,342,6,Silver,Cash,Married,Others,Other,Music,2024-01-01,Active,14-07-2024,Referred by None,TRUE,1.2
Cust_572,Mackenzie,Kelley,melissa.riley@outlook.com,550-843-8541,"8586 Boyd Isle Apt. 338 Cartershire, OH 63720",Bassborough,North Carolina,Kuwait,Others,69.0,2024-01-01,2024-01-15,3427.58,89,5,Platinum,Debit Card,Others,High School,Engineer,Reading,2024-01-01,Active,06-06-2024,Cust_5323,TRUE,3.6
Cust_573,Evelyn,Wade,eddie.howell@gmail.com,454-230-7282,"9335 Smith Wall West Coryville, NH 21370",Brianville,Idaho,Lesotho,Female,44.0,2024-01-01,2024-10-01,2493.25,38,8,Bronze,Credit Card,Married,Bachelor,Other,Traveling,2024-01-01,Pending,07-01-2024,Cust_5845,FALSE,1.2
Cust_574,Victoria,Hendrix,renee.berry@None,694-251-7500,"4668 Novak Unions Apt. 352 West Jacquelineland, NC 03871",Ryantown,New Hampshire,Nepal,Male,53.0,2024-01-01,2024-10-02,1368.6,40,6,Bronze,PayPal,Others,Others,Engineer,Reading,2024-01-01,Active,10-08-2024,Referred by None,FALSE,2.3
Cust_575,Michelle,Haynes,ashley.massey@yahoo.com,312-546-0945,"9749 Amber Hills Apt. 595 Morganburgh, AR 66431",Marktown,South Dakota,Estonia,Female,30.0,2024-01-01,2024-01-10,8551.51,80,5,Platinum,Debit Card,Divorced,Bachelor,Doctor,Music,2024-01-01,Inactive,12-03-2024,Referred by None,FALSE,2.4
Cust_576,Kimberly,Smith,cassidy.marquez@outlook.com,363-223-9208,"43642 Morales Vista Apt. 131 West Donald, TX 68991",Garrisonchester,Hawaii,Bahamas,Male,32.0,2024-04-06,2024-06-13,3776.68,135,2,Platinum,Cash,Others,Master,Engineer,Music,2024-01-01,Inactive,12-04-2024,Referred by None,FALSE,1.6
Cust_577,Kyle,Oconnell,carlos.walters@outlook.com,386-501-9065,Unit 3692 Box 8474 DPO AA 28574,South Chad,New Hampshire,Pitcairn Islands,Others,44.0,2024-06-01,2024-01-02,5534.28,394,6,Platinum,Debit Card,Divorced,Master,Teacher,Others,2024-08-15,Pending,09-02-2024,Cust_8260,FALSE,2.9
Cust_578,Erin,Zimmerman,paige.obrien@None,748567-1432,"6986 Misty Junction East Lauren, VT 40762",North Barbara,Utah,Pitcairn Islands,Male,44.0,2024-07-01,2024-06-07,1605.21,250,9,Silver,Debit Card,Married,Others,Engineer,Traveling,2024-06-04,Inactive,01-03-2024,Referred by None,FALSE,4.3
Cust_579,Danielle,Smith,alison.copeland@yahoo.com,555418-9725,"35770 Jennifer Ports South Erica, NJ 59370",Kimbury,Georgia,Tuvalu,Female,44.0,2024-05-22,2024-02-11,2774.22,452,8,Others,Cash,Married,Others,Other,Reading,2024-08-01,Pending,27-07-2024,Cust_9764,FALSE,2.9
Cust_580,Gregory,Conner,steven.bell@None,885-960-1652,"2681 Thomas Stravenue Rebeccaville, MI 81351",Katiefurt,Mississippi,Guernsey,Female,40.0,2024-07-03,2024-04-27,1275.28,250,2,Bronze,Debit Card,Single,High School,Other,Others,2024-01-01,Pending,03-09-2024,Referred by None,TRUE,2.9
Cust_581,Rachael,Cohen,karen.garza@None,6816422661,"91786 Rhodes Land West Johnborough, NE 03123",New Angela,Nevada,Botswana,Male,54.0,2024-06-28,2024-01-02,1487.79,250,7,Bronze,PayPal,Single,High School,Other,Others,2024-08-02,Active,27-05-2024,Referred by None,FALSE,3.6
Cust_582,Melissa,French,heather.lynch@None,001-525-953-2901,"767 Steven Curve East Ronaldfurt, OR 83214",Williamfort,Connecticut,Italy,Male,44.0,2024-08-24,2024-05-28,2033.78,321,6,Others,PayPal,Divorced,Others,Doctor,Others,2024-01-01,Inactive,17-06-2024,Referred by None,FALSE,4.3
Cust_583,Robert,Miller,adam.rodriguez@gmail.com,243-649-9093,"2842 Amber Highway Suite 780 Willieberg, AR 50219",East Adam,Missouri,Norway,Female,44.0,2024-01-01,2024-01-02,8666.74,470,12,Silver,Credit Card,Married,High School,NA,Music,2024-04-15,Pending,05-09-2024,Cust_2419,TRUE,1.2
Cust_584,Scott,Ayers,jennifer.bullock@yahoo.com,285-497-7346,"91090 Vance Rue Paigeborough, MS 98764",Nathanburgh,Washington,Guam,Male,44.0,2024-01-01,2024-01-02,7758.59,250,6,Silver,Debit Card,Married,Others,Other,Traveling,2024-10-08,Inactive,21-09-2024,Referred by None,TRUE,3.5
Cust_585,Christopher,Heath,joseph.buckley@gmail.com,865-585-1054,"8910 Joanna Flat Apt. 437 Lake Samueltown, NV 78396",Ashleyton,Utah,Solomon Islands,Female,49.0,2024-01-01,2024-01-02,7131.14,250,10,Others,Debit Card,Married,Others,Other,Traveling,2024-01-01,Inactive,21-05-2024,Cust_8141,FALSE,2.9
Cust_586,Michelle,Lopez,mark.cole@gmail.com,481-448-7731,"09726 Martinez Camp Apt. 767 Loganchester, TX 93212",Michaelville,Virginia,Isle of Man,Others,44.0,2024-03-22,2024-01-02,9580.96,125,6,Silver,Debit Card,Others,High School,Doctor,Others,2024-09-19,Inactive,17-01-2024,Referred by None,TRUE,1.2
Cust_587,Christopher,Cooper,stephanie.norman@gmail.com,200-498-9005,"945 Anna Knoll Suite 078 Port Destinyside, NH 13524",West Larry,Mississippi,Lesotho,Male,44.0,2024-01-01,2024-02-08,613.49,250,2,Silver,Credit Card,Divorced,High School,Doctor,Others,2024-01-01,Inactive,16-08-2024,Referred by None,TRUE,2.9
Cust_588,Justin,Brooks,deborah.johnson@yahoo.com,791-834-4720,"800 Kathryn Course Apt. 494 Wallmouth, ME 32597",Jonathanburgh,Vermont,Nauru,Male,54.0,2024-01-01,2024-01-03,6732.28,250,6,Gold,Cash,Single,Bachelor,Other,Traveling,2024-01-01,Pending,24-05-2024,Referred by None,FALSE,4.9
Cust_589,Crystal,Johnson,joseph.jensen@yahoo.com,974-722-3469,"916 Samuel Burgs Wrightshire, ID 23344",East Jeffreyview,Hawaii,Chile,Male,44.0,2024-08-13,2024-06-01,1090.36,250,1,Bronze,Credit Card,Married,Bachelor,Doctor,Traveling,2024-01-01,Active,11-09-2024,Cust_5093,TRUE,2.9
Cust_590,Kelly,Allen,angela.sawyer@yahoo.com,410-897-8155,"61767 Snyder Loop Barkerview, PR 29572",Hollyton,Maine,Costa Rica,Female,44.0,2024-03-20,2024-01-02,5928.56,218,6,Bronze,Debit Card,Married,High School,Engineer,Traveling,2024-01-01,Inactive,13-09-2024,Cust_3022,TRUE,3.2
Cust_591,Kristin,Cannon,derek.brooks@None,431-678-6709,"63213 Jorge Row Douglasshire, KY 26669",Lake Lauraborough,Delaware,Timor-Leste,Male,44.0,2024-06-16,2024-01-25,571.29,303,9,Platinum,Cash,Divorced,Master,Engineer,Music,2024-09-25,Pending,15-10-2024,Cust_8124,TRUE,2.9
Cust_592,Kendra,Arnold,melinda.lawrence@yahoo.com,886-577-8404,"65716 Hector Stravenue New William, FM 64928",South Marissatown,North Dakota,North Macedonia,Others,44.0,2024-02-12,2024-09-11,6741.82,250,6,Bronze,PayPal,Married,Others,NA,Traveling,2024-01-01,Active,26-04-2024,Referred by None,TRUE,2.9
Cust_593,Carrie,Morgan,tammy.sanchez@gmail.com,243-479-1036,"63560 Conway Ports Turnerbury, NC 32743",Joshuaton,Oregon,Belarus,Male,40.0,2024-01-16,2024-04-24,6261.39,344,9,Platinum,PayPal,Single,Master,NA,Others,2024-08-09,Pending,07-10-2024,Referred by None,FALSE,4
Cust_594,Robert,Berry,kimberly.fowler@outlook.com,205240-4835,"116 Alyssa Square Apt. 908 Thomasland, NV 96348",South Bethfurt,Hawaii,Tajikistan,Others,44.0,2024-01-01,2024-01-02,852.6,250,12,Gold,Credit Card,Married,High School,Teacher,Others,2024-01-01,Pending,22-03-2024,Cust_2967,FALSE,4.8
Cust_595,Matthew,Moore,amanda.middleton@None,443-663-7920,"391 Nathan Plaza Annaland, PA 71296",Andrewhaven,Illinois,Haiti,Others,44.0,2024-06-13,2024-01-02,6436.14,250,4,Platinum,Debit Card,Others,Others,NA,Sports,2024-01-01,Inactive,15-08-2024,Cust_1217,TRUE,1.2
Cust_596,Sheri,Tate,larry.miller@yahoo.com,001-398-815-0754,"11526 Green Squares Lake Carol, NC 47346",Lake Carolland,Vermont,Grenada,Female,44.0,2024-01-01,2024-01-02,5840.77,250,6,Others,Cash,Divorced,Master,Teacher,Traveling,2024-01-26,Pending,08-08-2024,Referred by None,TRUE,3.5
Cust_597,Laura,Barrera,kelly.zuniga@yahoo.com,001-226-827-7212,USCGC Castro FPO AE 83972,North Nicole,Hawaii,New Caledonia,Male,44.0,2024-09-25,2024-01-02,1094.66,141,6,Bronze,Credit Card,Divorced,High School,Teacher,Others,2024-01-01,Pending,05-05-2024,Cust_936,FALSE,3.3
Cust_598,Jason,Gomez,amanda.olsen@None,446-735-3211,"PSC 2292, Box 1840 APO AE 66541",Johnstonton,Arkansas,Nicaragua,Others,44.0,2024-01-01,2024-04-11,9559.68,467,6,Gold,Credit Card,Single,Master,Engineer,Music,2024-01-01,Active,01-02-2024,Referred by None,FALSE,2.9
Cust_599,Tara,Coffey,donald.nelson@gmail.com,001-876-274-7240,"579 Michael Centers Leeshire, CT 99469",West Timothyburgh,Montana,Cameroon,Female,44.0,2024-01-01,2024-09-03,6753.74,250,4,Silver,Credit Card,Single,Master,NA,Others,2024-03-06,Pending,24-07-2024,Cust_9220,FALSE,2.9
Cust_600,Michael,Walker,michael.hansen@yahoo.com,702-465-9931,"29884 Christopher Circle Markbury, AK 23168",North Charles,Georgia,Jamaica,Female,46.0,2024-05-07,2024-01-02,5842.15,250,6,Gold,Cash,Single,Bachelor,Engineer,Reading,2024-01-01,Active,22-06-2024,Cust_3957,TRUE,2.9
Cust_601,Christina,Morales,vincent.sanchez@yahoo.com,293-386-5210,"69970 Jessica Rest Apt. 167 Maryshire, MS 93601",Martinezmouth,Mississippi,Falkland Islands (Malvinas),Female,44.0,2024-01-01,2024-04-14,6159.87,212,4,Bronze,Debit Card,Single,Others,Engineer,Music,2024-01-01,Pending,12-08-2024,Referred by None,FALSE,1.8
Cust_602,Julie,Bowers,john.jenkins@outlook.com,300-794-0334,"80911 Edwards Burgs Brianfurt, FM 19524",Markland,Iowa,San Marino,Male,50.0,2024-01-01,2024-07-22,6948.81,384,2,Gold,Debit Card,Single,Bachelor,Teacher,Music,2024-01-01,Active,19-07-2024,Cust_603,TRUE,2.9
Cust_603,Adam,Allen,morgan.griffin@outlook.com,894-900-1164,"943 Alexis Burg Lake Jill, NJ 82925",Davidmouth,Vermont,Ecuador,Female,20.0,2024-06-16,2024-02-03,5740.74,250,6,Bronze,Debit Card,Divorced,Others,Teacher,Reading,2024-08-04,Pending,29-04-2024,Cust_995,TRUE,2.4
Cust_604,Kristin,Hall,brenda.johnson@gmail.com,303221-2890,"40348 Russell Island Tamitown, WY 17401",East Jennaburgh,Utah,Czech Republic,Female,44.0,2024-01-01,2024-05-29,2344.0,363,10,Gold,PayPal,Others,Master,NA,Others,2024-01-01,Pending,31-01-2024,Referred by None,TRUE,2.9
Cust_605,Kurt,Hernandez,rebecca.garcia@outlook.com,728-239-5103,"PSC 2934, Box 7344 APO AE 54345",West Catherinefort,Hawaii,Botswana,Female,44.0,2024-01-01,2024-01-02,5858.17,42,6,Silver,Debit Card,Others,High School,Other,Reading,2024-07-01,Active,06-04-2024,Cust_6912,TRUE,1.6
Cust_606,Nathaniel,Dillon,don.dodson@outlook.com,402411-5694,"3383 Myers Keys Lake Phillipstad, NV 12970",East Lori,Kansas,Slovakia (Slovak Republic),Male,57.0,2024-01-01,2024-01-02,6091.78,99,6,Silver,Debit Card,Married,High School,Other,Others,2024-01-01,Pending,06-02-2024,Cust_4322,TRUE,2
Cust_607,Derrick,Bailey,katie.holloway@gmail.com,280313-6204,"567 Jacqueline Green Apt. 877 Port Keithmouth, NM 84349",Michelehaven,Utah,Greenland,Others,44.0,2024-07-21,2024-01-02,2553.91,245,6,Gold,Credit Card,Married,Master,NA,Reading,2024-09-09,Pending,23-09-2024,Cust_6640,FALSE,2.9
Cust_608,Carol,Gordon,alejandro.richardson@yahoo.com,758-498-9494,"4895 Payne Coves Suite 795 Mckinneyfurt, TN 89151",Lake Madelineshire,Louisiana,Palestinian Territory,Female,70.0,2024-01-01,2024-07-27,6581.75,250,6,Gold,PayPal,Others,High School,NA,Others,2024-01-01,Inactive,16-01-2024,Referred by None,TRUE,4.5
Cust_609,Sylvia,Arnold,kimberly.fletcher@gmail.com,001-983-827-2160,"52507 Harmon Pike Apt. 812 Donaldton, MA 85635",New Jessicastad,Colorado,Fiji,Female,44.0,2024-01-01,2024-01-02,6176.06,216,12,Others,Cash,Single,Others,Doctor,Traveling,2024-05-17,Active,26-02-2024,Referred by None,TRUE,2.9
Cust_610,Jim,Williams,stephen.payne@yahoo.com,3619036315,"33714 Simmons Falls Apt. 014 West Josephburgh, AK 27716",East Richardborough,Arizona,Pitcairn Islands,Male,21.0,2024-03-05,2024-01-02,4988.88,53,5,Gold,PayPal,Divorced,High School,Other,Others,2024-01-01,Active,09-09-2024,Cust_5688,TRUE,2.9
Cust_611,Timothy,Mcdonald,donald.lee@gmail.com,508-994-2001,"7338 Medina Village Suite 644 Weaverside, DC 12661",Kristinberg,Maine,Tuvalu,Others,44.0,2024-04-30,2024-01-02,7640.82,195,6,Bronze,PayPal,Married,Bachelor,NA,Traveling,2024-03-10,Pending,30-01-2024,Cust_9318,TRUE,2.6
Cust_612,Steven,Kelley,christine.kennedy@None,745-338-9689,"11098 Cordova Haven Carterhaven, FL 55030",Alexanderborough,Kansas,Latvia,Female,44.0,2024-01-01,2024-04-28,4671.31,100,6,Bronze,Cash,Single,Master,Other,Reading,2024-01-01,Active,01-05-2024,Cust_2392,TRUE,3.3
Cust_613,Patricia,Mcgee,alexander.murphy@outlook.com,001-986-823-4740,"76949 Huff Isle Suite 669 North Dylanfurt, OK 93124",West Michele,Colorado,Croatia,Others,44.0,2024-01-23,2024-06-30,7680.74,250,11,Others,Credit Card,Single,Others,NA,Traveling,2024-09-06,Inactive,20-06-2024,Cust_8932,FALSE,2.9
Cust_614,Katherine,Mays,meredith.moore@None,7037463936,"91941 Rhodes Locks Apt. 736 Alexanderhaven, IA 19496",South Theodorehaven,New Mexico,Palau,Female,44.0,2024-01-01,2024-02-23,4955.3,250,12,Bronze,Credit Card,Single,Others,Doctor,Sports,2024-01-01,Active,20-09-2024,Cust_773,FALSE,2.9
Cust_615,Denise,Jones,angela.keller@gmail.com,459-697-3501,"82180 Chavez Trail Fordland, MN 30330",Geoffreyside,Idaho,Luxembourg,Female,25.0,2024-05-12,2024-04-23,4451.56,250,6,Silver,Cash,Single,Others,Teacher,Others,2024-02-15,Inactive,01-06-2024,Referred by None,TRUE,2.6
Cust_616,Christopher,Maynard,bradley.mcdaniel@gmail.com,001-712-366-9321,USS Franco FPO AE 48316,Jamesmouth,Alaska,Azerbaijan,Others,58.0,2024-01-01,2024-05-15,8930.11,490,3,Gold,Debit Card,Single,High School,Doctor,Traveling,2024-06-27,Inactive,15-05-2024,Cust_6172,FALSE,3.7
Cust_617,Justin,Coleman,amber.hall@yahoo.com,660-642-0527,"41421 Solomon Passage Suite 511 Seanfort, IN 93347",Lake Tinaborough,New York,Switzerland,Male,44.0,2024-01-01,2024-06-21,828.9,250,6,Platinum,Debit Card,Single,Others,Engineer,Traveling,2024-05-17,Inactive,11-05-2024,Referred by None,TRUE,1.4
Cust_618,Helen,Moore,ryan.collins@gmail.com,415-956-7632,"PSC 7463, Box 1000 APO AP 55471",Lake Jamieport,New Jersey,Saudi Arabia,Female,24.0,2024-03-14,2024-04-02,8162.55,250,6,Gold,Credit Card,Others,Others,Teacher,Reading,2024-01-01,Active,03-07-2024,Referred by None,FALSE,2.9
Cust_619,Brenda,Gordon,samuel.schmitt@gmail.com,281-782-5766,"9402 Jocelyn Prairie East Laurenhaven, WI 52830",East Elizabethland,New Jersey,Myanmar,Male,44.0,2024-01-01,2024-01-02,2003.75,458,8,Silver,Cash,Others,Others,NA,Others,2024-05-17,Pending,22-03-2024,Referred by None,TRUE,2
Cust_620,Jessica,Brown,timothy.fischer@outlook.com,650-987-4272,"0932 Brown Mission Nathanielborough, CT 20934",Lake Elizabethborough,Maine,Swaziland,Others,22.0,2024-01-01,2024-09-12,5107.08,240,6,Others,Debit Card,Others,Master,NA,Traveling,2024-01-01,Pending,08-09-2024,Referred by None,FALSE,2.1
Cust_621,Abigail,Peterson,steven.nguyen@yahoo.com,828423-0665,"318 Chapman Row Kristinside, AK 11243",Smithside,Ohio,Angola,Female,26.0,2024-01-29,2024-01-02,314.23,250,12,Others,Credit Card,Married,High School,NA,Sports,2024-06-12,Pending,21-04-2024,Cust_7681,TRUE,2.9
Cust_622,Angela,Jones,denise.flynn@None,348-989-4305,"8062 Ballard Branch East Latasha, PA 99206",Cherylmouth,Nevada,Algeria,Female,60.0,2024-01-01,2024-01-02,5176.56,250,10,Platinum,Cash,Single,Bachelor,Doctor,Reading,2024-02-11,Inactive,02-07-2024,Referred by None,FALSE,2.9
Cust_623,Alejandra,Miller,melissa.miller@gmail.com,001-623-787-9659,"684 Hopkins Freeway Suite 288 Beckport, AZ 69676",Smithside,Washington,France,Others,52.0,2024-03-09,2024-01-02,7323.51,246,3,Platinum,Debit Card,Others,Master,NA,Sports,2024-01-01,Active,26-03-2024,Referred by None,TRUE,2.3
Cust_624,Chase,Wallace,jason.jennings@yahoo.com,001-564-771-8336,"5477 Holland Cove Suite 647 Jenniferville, VT 55673",Port Evan,Indiana,Pakistan,Others,44.0,2024-01-01,2024-07-03,5079.77,250,11,Gold,PayPal,Married,High School,Engineer,Reading,2024-07-19,Active,08-03-2024,Referred by None,TRUE,2.9
Cust_625,Dennis,Ballard,yesenia.garcia@outlook.com,629589-8159,"94483 Sims Crossing Apt. 048 Shawnland, GU 82425",Crystalborough,Alabama,Vanuatu,Male,29.0,2024-01-01,2024-01-02,4303.55,184,3,Platinum,PayPal,Single,High School,Engineer,Sports,2024-10-13,Inactive,20-06-2024,Referred by None,FALSE,1.6
Cust_626,Rick,Long,james.reeves@None,392-418-5201,"731 Sarah Estate Suite 020 West Howard, AZ 46837",Lukeland,New York,Bulgaria,Female,44.0,2024-01-01,2024-09-16,4644.47,493,6,Others,Credit Card,Others,Others,Teacher,Others,2024-01-01,Active,20-04-2024,Cust_4838,TRUE,3.7
Cust_627,John,Frazier,lisa.richardson@None,690-523-3897,"94911 Jonathan Flat Apt. 959 Carterview, FL 31553",Rayshire,Kentucky,Congo,Male,44.0,2024-01-04,2024-01-02,8845.29,250,6,Others,Cash,Single,Bachelor,Doctor,Reading,2024-01-01,Pending,15-09-2024,Cust_6207,TRUE,1.2
Cust_628,Debra,Gomez,anthony.gonzalez@None,435-431-4431,"323 David Junction Apt. 842 Johnsonberg, AS 81602",Port Melaniechester,Louisiana,Seychelles,Male,44.0,2024-01-01,2024-01-02,6684.07,367,6,Bronze,PayPal,Others,Master,Engineer,Sports,2024-03-20,Pending,08-01-2024,Cust_6095,TRUE,2.9
Cust_629,Ann,Figueroa,erika.hale@outlook.com,455-292-1110,"1775 Hunter Inlet East Sarah, MH 62751",Fitzpatrickmouth,Connecticut,Andorra,Male,44.0,2024-01-01,2024-07-11,3305.53,250,6,Others,Credit Card,Others,Bachelor,Teacher,Sports,2024-03-31,Inactive,17-07-2024,Referred by None,TRUE,2.9
Cust_630,Patricia,Shields,eduardo.yang@None,001-571-676-5763,"51715 Kayla Shoal Amandachester, MD 27569",Patriciaburgh,Washington,Liechtenstein,Male,44.0,2024-01-01,2024-01-02,5003.44,250,8,Bronze,Cash,Others,High School,Other,Sports,2024-01-01,Inactive,14-05-2024,Cust_9376,FALSE,1.9
